image_path,identity
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0023_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0024_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0024_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0024_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0024_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0024_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0024_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0024_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0025_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0025_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0025_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0025_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0025_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0025_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0025_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0026_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0026_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0026_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0026_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0026_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0026_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0026_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0027_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0027_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0027_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0027_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0027_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0027_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0027_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0028_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0028_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0028_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0028_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0028_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0028_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0028_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0029_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0029_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0029_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0029_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0029_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0029_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0029_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0030_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0030_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0030_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0030_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0030_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0030_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0030_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0031_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0031_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0031_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0031_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0031_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0031_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0031_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0032_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0032_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0032_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0032_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0032_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0032_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0032_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0033_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0033_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0033_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0033_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0033_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0033_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0033_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0034_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0034_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0034_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0034_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0034_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0034_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0034_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0035_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0035_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0035_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0035_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0035_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0035_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0035_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0036_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0036_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0036_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0036_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0036_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0036_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0036_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0037_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0037_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0037_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0037_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0037_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0037_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0037_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0038_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0038_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0038_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0038_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0038_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0038_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0038_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0039_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0039_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0039_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0039_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0039_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0039_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0039_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0040_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0040_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0040_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0040_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0040_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0040_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0040_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0041_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0041_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0041_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0041_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0041_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0041_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0041_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0042_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0042_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0042_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0042_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0042_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0042_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0042_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0043_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0043_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0043_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0043_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0043_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0043_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0043_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0044_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0044_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0044_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0044_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0044_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0044_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0044_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0045_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0045_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0045_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0045_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0045_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0045_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0045_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0046_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0046_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0046_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0046_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0046_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0046_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0046_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0047_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0047_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0047_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0047_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0047_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0047_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0047_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0048_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0048_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0048_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0048_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0048_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0048_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0048_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0049_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0049_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0049_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0049_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0049_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0049_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0049_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0050_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0050_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0050_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0050_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0050_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0050_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0050_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0051_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0051_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0051_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0051_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0051_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0051_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0051_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0052_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0052_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0052_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0052_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0052_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0052_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0052_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0053_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0053_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0053_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0053_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0053_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0053_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0053_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0054_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0054_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0054_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0054_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0054_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0054_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0054_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0055_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0055_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0055_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0055_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0055_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0055_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0055_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0056_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0056_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0056_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0056_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0056_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0056_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0056_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0057_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0057_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0057_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0057_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0057_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0057_resized.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0057_sunny.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0058_blurred.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0058_foggy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0058_lowlight.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0058_noisy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0058_rainy.jpg,Hugo_Chavez
data/raw/Task_B/train\Hugo_Chavez\distortion\Hugo_Chavez_0058_resized.jpg,Hugo_Chavez
